235000,QD,1987,09,26,7.8343
235000,QD,1987,10,03,5.3700
235000,QD,1987,10,10,5.2186
235000,QD,1987,10,17,5.8129
235000,QD,1987,10,24,5.3386
235000,QD,1987,10,31,5.4943
235000,QD,1987,11,07,5.9757
235000,QD,1987,11,14,7.2657
235000,QD,1987,11,21,9.5286
235000,QD,1987,11,28,5.3000
235000,QD,1987,12,05,4.8529
235000,QD,1987,12,12,5.1371
235000,QD,1987,12,19,13.9029
235000,QD,1987,12,26,6.9429
235000,QD,1988,01,02,6.8757
235000,QD,1988,01,09,5.3000
235000,QD,1988,01,16,5.4200
235000,QD,1988,01,23,6.9314
235000,QD,1988,01,30,7.7986
235000,QD,1988,02,06,5.7114
235000,QD,1988,02,13,5.7886
235000,QD,1988,02,20,6.6929
235000,QD,1988,02,27,5.6157
235000,QD,1988,03,05,5.7529
235000,QD,1988,03,12,6.3614
235000,QD,1988,03,19,13.2857
235000,QD,1988,03,26,18.5571
235000,QD,1988,04,02,12.6143
235000,QD,1988,04,09,8.6500
235000,QD,1988,04,16,5.8014
235000,QD,1988,04,23,5.1714
235000,QD,1988,04,30,4.6886
235000,QD,1988,05,07,4.5386
235000,QD,1988,05,14,4.6671
235000,QD,1988,05,21,5.2286
235000,QD,1988,05,28,5.1429
235000,QD,1988,06,04,5.9300
235000,QD,1988,06,11,4.8171
235000,QD,1988,06,18,4.8129
235000,QD,1988,06,25,5.2886
235000,QD,1988,07,02,4.5200
235000,QD,1988,07,09,4.5200
235000,QD,1988,07,16,4.4143
235000,QD,1988,07,23,4.8614
235000,QD,1988,07,30,4.3971
235000,QD,1988,08,06,3.9029
235000,QD,1988,08,13,3.7357
235000,QD,1988,08,20,4.0129
235000,QD,1988,08,27,5.4471
235000,QD,1988,09,03,8.3886
235000,QD,1988,09,10,5.2614
235000,QD,1988,09,17,4.9943
235000,QD,1988,09,24,4.6186
235000,QD,1988,10,01,6.6071
235000,QD,1988,10,08,6.1214
235000,QD,1988,10,15,5.4771
235000,QD,1988,10,22,5.3871
235000,QD,1988,10,29,4.6657
